player_id,name,club,fm_id,status,role,fantacalcio_pid,face_file,source
9c8b3a99-908f-45cd-92e0-dd5546ed5e38,BERISHA,LEC,2000048682,verified,C,6015,face_2000048682.png,historical_mapping
cb6196f9-84b6-42b1-892b-d8a77d1a161c,COULIBALY,LEC,48036752,verified,C,5504,face_48036752.png,historical_mapping
489d7b6f-336e-47c5-9826-681a21a03b68,FALCONE,LEC,43094480,verified,P,2134,face_43094480.png,historical_mapping
bf7bb681-9725-4810-8e1b-3c20df96e1c0,FATAH,LEC,2000019686,verified,A,7602,face_2000019686.png,historical_mapping
887c5ae2-f7c7-462c-b215-4fdd36c549f4,GALLO,LEC,43297394,verified,D,4502,face_43297394.png,historical_mapping
a79633ad-db03-4e32-b0df-9a1b4e46f75b,GANDELMAN,LEC,42094193,verified,C,7318,face_42094193.png,historical_mapping
5717d0af-ee23-467d-9519-7987089a7cfc,GASPAR,LEC,95080787,verified,D,6632,face_95080787.png,historical_mapping
a02c81b2-c22f-46dd-af79-3f10f92fec25,GEUBBELS,LEC,49038936,verified,A,5029,face_49038936.png,historical_mapping
f1756a14-f96a-429b-9336-84f3ffa82543,ILIC,LEC,,needs_review,C,5007,,historical_mapping
a00c5521-ff17-4901-a9bc-2c9ede425f7c,MONTEIRO,LEC,84159827,verified,C,7619,face_84159827.png,historical_mapping
8215ce34-a786-48ca-83ab-f14d92a63bb6,NGOM,LEC,2000051197,verified,C,7322,face_2000051197.png,historical_mapping
e28ec9d7-cc5d-4210-ac86-2305c218729d,PIEROTTI,LEC,14230113,verified,C,6549,face_14230113.png,historical_mapping
beb00a54-0f43-41c9-95b9-56458544c310,STULIC,LEC,62239624,verified,A,7252,face_62239624.png,historical_mapping
37ac1217-c6cb-44ec-a430-5fc82e64bcdf,VEIGA,LEC,83261126,verified,D,6990,face_83261126.png,historical_mapping
a19d20a7-b543-4b47-8f70-8ded75238307,BARTESAGHI,MIL,2000183044,verified,D,6496,face_2000183044.png,historical_mapping
6055d76c-2519-4c04-be59-496390a023cc,CHUKWUEZE,MIL,67269484,verified,C,4856,face_67269484.png,historical_mapping
5ca075ee-0baf-4fd5-b2e0-a85639fdab0b,CISSÈ,MIL,49060921,verified,C,6618,face_49060921.png,historical_mapping
76372f85-74bc-4522-803d-9b3008d0e9f6,DE WINTER,MIL,18108550,verified,D,5739,face_18108550.png,historical_mapping
1cbbe794-d95e-4756-88b6-513d0933467b,GABBIA,MIL,43266774,verified,D,4401,face_43266774.png,historical_mapping
1bf1169a-49c4-412c-aca3-b5df8485560c,GILA,MIL,67277455,verified,D,5833,face_67277455.png,historical_mapping
4ef6e9fc-074f-43b0-9223-97bdc134db60,LOFTUS-CHEEK,MIL,28068727,verified,C,4199,face_28068727.png,historical_mapping
10555c2f-5e96-4994-b69b-9b609dc161c4,MAIGNAN,MIL,85094520,verified,P,4312,face_85094520.png,historical_mapping
875d8531-1131-43b9-8083-00a02a9c2500,MODRIC,MIL,653054,verified,C,2606,face_653054.png,historical_mapping
4b4465ce-a9ec-49cb-9073-2ab21dfebc93,MOREIRA,MIL,2000027719,verified,C,6372,face_2000027719.png,historical_mapping
b994f044-ac67-49df-85a4-f0b393a3dc7b,MUSAH,MIL,28129089,verified,C,5295,face_28129089.png,historical_mapping
01d8e300-942c-4684-ba10-aa9dc9195b04,PAVLOVIC,MIL,62220026,verified,D,5022,face_62220026.png,historical_mapping
3d4a7289-5000-4585-b14e-2078a91a12b9,PULISIC,MIL,92074020,verified,C,2423,face_92074020.png,historical_mapping
c5ebb1c6-7cb4-4020-bd76-cd3ed01fb769,RABIOT,MIL,85086031,verified,C,2379,face_85086031.png,historical_mapping
5fd18af8-4937-4f66-a0ec-0a4b6a341f12,RAMOS,MIL,83209468,verified,A,6397,face_83209468.png,historical_mapping
ba806661-b3db-4d2d-a913-8dce05d44679,SAELEMAEKERS,MIL,18097159,verified,C,4892,face_18097159.png,historical_mapping
0ffa0949-c590-432e-8070-d2e53ea4e6f7,AKINSANMIRO,MON,2000149882,verified,C,6593,face_2000149882.png,historical_mapping
3850a180-90bd-45ac-8df4-e10627468a73,BIRINDELLI,MON,43274094,verified,D,5838,face_43274094.png,historical_mapping
03953def-6785-4d42-9c7b-f5a35bc731b3,CARBONI,MON,43391662,verified,D,4925,face_43391662.png,historical_mapping
55380ccd-976d-408c-8e20-0eff2bbfd949,COLPANI,MON,43252476,verified,C,5878,face_43252476.png,historical_mapping
7d0c1f93-4805-4010-9766-a6f5f82a59d8,CUTRONE,MON,43167351,verified,A,2155,face_43167351.png,historical_mapping
d3c3eae8-6833-44fb-a3d8-f7099b394864,FOLORUNSHO,MON,43207763,verified,C,6252,face_43207763.png,historical_mapping
83873363-d925-41b3-a8a3-65e5b69e79e7,KOUADIO,MON,2000184141,verified,D,7238,face_2000184141.png,historical_mapping
14b0af6b-a40d-4ede-8d12-09d5c5d53eaf,LUCCHESI,MON,43500433,verified,D,6659,face_43500433.png,historical_mapping
0291107d-9671-4dd1-b3e7-298d3f091838,MANGAS,MON,55082268,verified,D,7485,face_55082268.png,historical_mapping
9007d255-037d-4e6b-b94d-0e0a33465519,MOUT,MON,2000298535,verified,C,7575,face_2000298535.png,historical_mapping
287034d5-eb8d-4155-8f09-6d5d96e644de,NGONGE,MON,18101760,verified,A,6145,face_18101760.png,historical_mapping
ae7f1d11-268e-47dd-9352-e1224cc4e6be,TORNQVIST,MON,93123680,verified,P,7301,face_93123680.png,historical_mapping
b469215a-2dec-4862-bca5-63c745b8bc3f,TOURÉ,MON,,needs_review,C,7146,,historical_mapping
a661a771-8b3e-4189-b155-09dc8a591ca0,VARELA,MON,2000145876,verified,A,7523,face_2000145876.png,historical_mapping
bbbd94e1-1766-44c2-a386-031c7906b159,ZEBALLOS,MON,14239273,verified,A,7620,face_14239273.png,historical_mapping
0fe6c8f2-f860-47c2-a5bf-a7c7d74cc766,ZIOLKOWSKI,MON,,needs_review,D,7260,,historical_mapping
6d5294e5-48b0-4b45-b3a5-a4f82b9c4d2f,ANGUISSA,NAP,48030711,verified,C,,face_48030711.png,historical_mapping
e535bd32-7244-4bec-92a7-93abf2b2c519,BADIASHILE,NAP,49038942,verified,D,4664,face_49038942.png,historical_mapping
83bb2fd8-ff4b-4875-ac10-f38c6749f71a,BUONGIORNO,NAP,43270682,verified,D,2724,face_43270682.png,historical_mapping
0c2db1a6-37c1-41e8-b690-9ae9dcbeb407,DE BRUYNE,NAP,18004457,verified,C,2517,face_18004457.png,historical_mapping
dfb3622b-6684-4b1a-90b9-7eaa922afcb9,DI LORENZO,NAP,43075156,verified,D,2816,face_43075156.png,historical_mapping
713ac9a6-a2bc-4780-9752-9c22510d409e,HOJLUND,NAP,27160181,verified,A,6052,face_27160181.png,historical_mapping
